element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-3-d301df75a0ae85e2,C-022_legal_system_strategic_basis_related,VNM,2020,Law 72/2020/QH14,—,,,,,,탄소시장·GHG 감축·MRV의 상위법적 근거(국가 ETS를 NDC 2030·2050 넷제로 전략의 핵심수단으로 규정),ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),3,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-4-f566a34eef0e74a0,C-022_legal_system_strategic_basis_related_2022,VNM,2022,Decision 896/QĐ-TTg,—,,,,,,2050 국가기후변화대응전략. 2030 BAU대비 43.5%감축·2050 넷제로 목표의 근거,ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),4,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-5-bebc998f9d1c5e82,C-022_legal_system_strategic_basis_related_2,VNM,2022,Decree 06/2022/NĐ-CP,—,,,,,,GHG 감축·탄소시장·MRV에 대한 국가 프레임 최초 규정,ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),5,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-6-8030c68efbedf0de,C-022_legal_system_strategic_basis_related_2025,VNM,2025,Decree 119/2025/NĐ-CP,—,,,,,,"ETS 설계·기관책임 구체화, 이월·차입·상쇄 유연성 조항 신설·발효",ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),6,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-7-d3580545321947a3,C-022_legal_system_strategic_basis_related_2026,VNM,2026,Decision 263/QĐ-TTg,—,,,,,,2025~2026 시범기간 총량 배출예산(243.1/268.4 MtCO₂e) 승인,ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),7,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-8-021d85d43b2f9040,C-022_legal_system_strategic_basis_related_3,VNM,2026,Decree 29/2026/NĐ-CP,—,,,,,,"베트남증권거래소(VNX)를 거래관리기관으로 지정. 현물·장내거래로 제한, 2026년말 가동 목표",ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),8,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-9-62c6f59b09eefdfa,C-022_legal_system_strategic_basis_related_4,VNM,2022,"Decision 01/2022, 232/QĐ-TTg",—,,,,,,"ICAP 근거법령 목록상 추가 결정(세부 내용 원문 미제시, 확인 필요)",ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),9,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-10-a7938c18217357e5,C-022_legal_system_strategic_basis_related_2030,VNM,2030,43.5,%,,,,,,2016 총배출량(excl.LULUCF) 316.7 MtCO₂e. Decision 896/QĐ-TTg 근거. NDC2022 세부수치는 베트남_NDC_데이터정리.xlsx 참조(문서별 수치 표기가 다를 수 있음),ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),10,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-11-22f069da816b42da,C-022_ets_pilot_project_roadmap_pilot_phase_min,VNM,2025,2025.8,기간,,,,,,"[하한(min)] 무상할당·산출물기반 벤치마크 적용, 규제프레임 검토·평가 기간",ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),11,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-12-fe89473e0197c93a,C-022_ets_pilot_project_roadmap_pilot_phase_max,VNM,2025,2028,기간,,,,,,"[상한(max)] 무상할당·산출물기반 벤치마크 적용, 규제프레임 검토·평가 기간",ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),12,
C-022,탄소시장 준비도,observation,vnm-v121-c-022-obs-13-b744506295b6d356,C-022_ets_pilot_project_roadmap_full_transition_phase,VNM,2029,2029~,기간,,,,,,경매 점진 도입·부문 확대·파리협정 6조 국제연계 모색 예정,ICAP / World Bank PMI / 베트남 정부 공보,https://icapcarbonaction.com/en/ets/vietnam,ICAP 저작권 표기 조건부 배포 허용,C-022_탄소시장 준비도.xlsx,1.1_observation(측정값),13,
