element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00001,D-010_efficient_price_gasoline,VNM,2021,2021,2021,,,,2.06,USD/L,,,,,,[가솔린 효율가격(외부효과 반영)] 외부효과(기후·대기오염·교통혼잡·세수)를 반영한 가솔린 효율가격. IMF Black et al.(2023) 추정.,International Monetary Fund — Fossil Fuel Subsidies Database / Data for a Greener World,https://www.imf.org/en/Topics/climate-change/energy-subsidies,IMF Copyright and Usage,D-010.xlsx,1.1_observation(측정값),4,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00002,D-010_fossil_fuel_subsidy_gdp_share,VNM,2022,2022,2022,,,,14.3,%,,,,,,[GDP 대비 비중] 화석연료 보조금의 GDP 대비 비중(대부분 암묵적 보조금). OECD가 IMF 추정치를 인용한 값.,Organisation for Economic Co-operation and Development — OECD Economic Surveys: Viet Nam 2025,https://www.oecd.org/en/publications/oecd-economic-surveys-viet-nam-2025_fb37254b-en.html,OECD Terms and Conditions,D-010.xlsx,1.1_observation(측정값),5,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00003,D-010_fossil_fuel_subsidy_total,VNM,2021,2021,2021,,,,39700000000,USD,,,,,,[총액] 화석연료 보조금 총액(명시적+암묵적).,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),6,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00004,D-010_fossil_fuel_subsidy_total,VNM,2022,2022,2022,,,,53700000000,USD,,,,,,[총액] 화석연료 보조금 총액(명시적+암묵적). 유가 급등기.,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),7,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00005,D-010_fossil_fuel_subsidy_total,VNM,2024,2024,2024,,,,38700000000,USD,,,,,,[대표값] 화석연료 보조금 총액(명시적+암묵적). GDP 대비 7.6%.,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),8,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00006,D-010_subsidy_gdp_band_max,VNM,2020,2020,2020,,,,10,%,,,,,,[상한(max)] IMF가 분류한 베트남 소속 국가군의 GDP 대비 보조금 구간(5~10%). 정밀 국가값은 접근 제한.,International Monetary Fund — Fossil Fuel Subsidies Database / Data for a Greener World,https://www.imf.org/en/Topics/climate-change/energy-subsidies,IMF Copyright and Usage,D-010.xlsx,1.1_observation(측정값),9,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00007,D-010_subsidy_gdp_band_min,VNM,2020,2020,2020,,,,5,%,,,,,,[하한(min)] IMF가 분류한 베트남 소속 국가군의 GDP 대비 보조금 구간(5~10%). 정밀 국가값은 접근 제한.,International Monetary Fund — Fossil Fuel Subsidies Database / Data for a Greener World,https://www.imf.org/en/Topics/climate-change/energy-subsidies,IMF Copyright and Usage,D-010.xlsx,1.1_observation(측정값),10,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00008,D-010_subsidy_share_coal,VNM,2024,2024,2024,,,,40,%,,,,,,[연료별 구성비] 2024년 화석연료 보조금의 연료별 구성비 — 석탄. 석탄 40 + 휘발유 25 + 기타 35 = 100%.,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),11,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00009,D-010_subsidy_share_gasoline,VNM,2024,2024,2024,,,,25,%,,,,,,[연료별 구성비] 2024년 화석연료 보조금의 연료별 구성비 — 휘발유. 석탄 40 + 휘발유 25 + 기타 35 = 100%.,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),12,
D-010,화석연료 보조금 규모,observation,v124-d-010-obs-00010,D-010_subsidy_share_other,VNM,2024,2024,2024,,,,35,%,,,,,,[연료별 구성비] 2024년 화석연료 보조금의 연료별 구성비 — 기타(디젤 등). 석탄 40 + 휘발유 25 + 기타 35 = 100%.,Institute for Energy Economics and Financial Analysis (IEEFA),https://ieefa.org/resources/elevated-oil-prices-compound-southeast-asias-fossil-fuel-subsidy-challenge,발행처 저작권 유보(업계 전문지·로펌·연구기관 보고서),D-010.xlsx,1.1_observation(측정값),13,
