element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00001,C-017_implementing_agency_vanban_chinhphu,VNM,,,,,,,,,존재 여부,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 인센티브 제도·권한 구조 등 전원 무관 항목. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=212489&classid=1&orggroupid=1"",""속성1_레코드명"":""존재 여부"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""없음(성 단위 독자 RE 요금·보조금 제도 부재)"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,성별 재생에너지 지원제도 존재 여부 — 전력가격은 정부·총리·MOIT가 전국 통일 결정. 지방정부 가격결정권 규정 없음,,,,C-017.xlsx,1.2_entity(레코드형),45,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00002,C-017_implementing_agency_vanban_chinhphu_2,VNM,,,,,,,,,FIT 쟁점 처리 권한,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 인센티브 제도·권한 구조 등 전원 무관 항목. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=214688"",""속성1_레코드명"":""FIT 쟁점 처리 권한"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""EVN 사장 과업 지정(권한 귀속 명시 조항 없음)"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,공전 118/CĐ-TTg가 EVN 사장에게 전력매매가격 쟁점 처리·완료를 과업으로 지정(기한 2025-07-25). 권한 귀속을 명시한 규범 조항은 원문 미제시,,,,C-017.xlsx,1.2_entity(레코드형),46,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00003,C-017_implementing_agency_vanban_chinhphu_2,VNM,,,,,,,,,성 단위 RE 프로젝트 지원 실례,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 인센티브 제도·권한 구조 등 전원 무관 항목. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vbpl.vn/van-ban/dia-phuong"",""속성1_레코드명"":""성 단위 RE 프로젝트 지원 실례"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":null,""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",M01,[M01·원자료 결측] 성이 국가 규정 밴드 내에서 재생에너지 프로젝트에 토지·수면 임대료 감면이나 인프라 지원을 제공한 결정문 실례 — 63개 성의 개별 결정문을 전국 단위로 취합·공표하는 원천이 부재. 성 단위 독자 세제 인센티브가 법 구조상 불가하고 성의 역할이 국가 밴드 내 집행·부지·인프라 지원에 한정된다는 점은 동 요소 별도 행에 수록.,,,,C-017.xlsx,1.2_entity(레코드형),47,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00004,C-017_implementing_agency_xaydungchinhsach_chinh,VNM,,,,,,,,,지자체 인센티브 권한 구조,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 인센티브 제도·권한 구조 등 전원 무관 항목. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://xaydungchinhsach.chinhphu.vn/toan-van-nghi-quyet-thi-diem-co-che-chinh-sach-dac-thu-phat-trien-tp-hcm-119230707074903999.htm"",""속성1_레코드명"":""지자체 인센티브 권한 구조"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":""성이 독자적으로 신설할 수 있는 범위"",""속성2_레코드ID"":null,""속성3_값"":""성 단위 독자 세제 인센티브 불가(중앙 근거 필요)"",""속성4_시점"":2025,""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"투자 인센티브의 대상·수준은 투자법·법인세법·토지법 등 법률로 정해지며 성은 그 밴드 안에서 집행함. 성이 국가 규정을 넘는 우대를 적용하려면 중앙 근거가 별도로 필요함 — 호치민시가 전략투자자에게 R&D비용 150% 손금산입 등을 적용하기 위해 국회 결의 Nghị quyết 98/2023/QH15를 별도 제정해야 했던 것이 직접 증거임(C-013 수록). 성이 실제로 수행하는 것은 국가 규정 밴드 내 토지·수면 임대료 감면 결정, 부지·인프라·행정 지원, 성 마스터플랜(Quy hoạch tỉnh) 반영임.",,,,C-017.xlsx,1.2_entity(레코드형),48,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00005,C-017_incentive_condition,VNM,,,,,,,,,장기 최저 계약물량 비율,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=원천 자체 분류. 원문 항목명이 전원을 특정(장기 최저 계약물량 비율 신에너지 전원 우대). 매핑 결과: 13 수소 기술."",""기술코드_판단근거_유형"":""직접·원천 자체 분류"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/chinh-sach-uu-dai-phat-trien-dien-nang-luong-tai-tao-dien-nang-luong-moi-102250304172509197.htm"",""속성1_레코드명"":""장기 최저 계약물량 비율"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":70,""속성4_시점"":2025,""속성5_등록표준_출처"":null,""속성6_분류"":""신에너지 전원 우대"",""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"Nghị định 58/2025/NĐ-CP — 수소·암모니아 기반 신에너지(điện năng lượng mới) 전원 대상 우대. 차입 원금 상환기간 동안 적용, 12년 초과 불가. 태양광·풍력 외 기술에 적용되는 별도 지원제도임.",,,,C-017.xlsx,1.2_entity(레코드형),43,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00006,C-017_incentive_condition,VNM,,,,,,,,,장기 최저 계약물량 적용 상한 기간,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=원천 자체 분류. 원문 항목명이 전원을 특정(장기 최저 계약물량 적용 상한 기간 신에너지 전원 우대). 매핑 결과: 13 수소 기술."",""기술코드_판단근거_유형"":""직접·원천 자체 분류"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/chinh-sach-uu-dai-phat-trien-dien-nang-luong-tai-tao-dien-nang-luong-moi-102250304172509197.htm"",""속성1_레코드명"":""장기 최저 계약물량 적용 상한 기간"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":12,""속성4_시점"":2025,""속성5_등록표준_출처"":null,""속성6_분류"":""신에너지 전원 우대"",""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,Nghị định 58/2025/NĐ-CP — 수소·암모니아 기반 신에너지(điện năng lượng mới) 전원 대상 우대. 원금 상환기간 기준이며 12년을 초과할 수 없음. 태양광·풍력 외 기술에 적용되는 별도 지원제도임.,,,,C-017.xlsx,1.2_entity(레코드형),44,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00007,C-017_incentive_condition,VNM,,,,,,,,,해역사용료 50% 감면 기간,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=원천 자체 분류. 원문 항목명이 전원을 특정(해역사용료 50% 감면 기간 신에너지 전원 우대). 매핑 결과: 13 수소 기술."",""기술코드_판단근거_유형"":""직접·원천 자체 분류"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/chinh-sach-uu-dai-phat-trien-dien-nang-luong-tai-tao-dien-nang-luong-moi-102250304172509197.htm"",""속성1_레코드명"":""해역사용료 50% 감면 기간"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":9,""속성4_시점"":2025,""속성5_등록표준_출처"":null,""속성6_분류"":""신에너지 전원 우대"",""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,Nghị định 58/2025/NĐ-CP — 수소·암모니아 기반 신에너지(điện năng lượng mới) 전원 대상 우대. 면제 종료 후 9년간 50% 감면. 태양광·풍력 외 기술에 적용되는 별도 지원제도임.,,,,C-017.xlsx,1.2_entity(레코드형),42,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00008,C-017_incentive_condition,VNM,,,,,,,,,해역사용료 면제 — 기본건설 기간,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=원천 자체 분류. 원문 항목명이 전원을 특정(해역사용료 면제 — 기본건설 기간 신에너지 전원 우대). 매핑 결과: 13 수소 기술."",""기술코드_판단근거_유형"":""직접·원천 자체 분류"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/chinh-sach-uu-dai-phat-trien-dien-nang-luong-tai-tao-dien-nang-luong-moi-102250304172509197.htm"",""속성1_레코드명"":""해역사용료 면제 — 기본건설 기간"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":3,""속성4_시점"":2025,""속성5_등록표준_출처"":null,""속성6_분류"":""신에너지 전원 우대"",""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,Nghị định 58/2025/NĐ-CP — 수소·암모니아 기반 신에너지(điện năng lượng mới) 전원 대상 우대. 기본건설 기간 중 면제하되 3년 초과 불가. 태양광·풍력 외 기술에 적용되는 별도 지원제도임.,,,,C-017.xlsx,1.2_entity(레코드형),41,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00009,C-017_incentive_status_datafiles_chinhphu,VNM,,,,,,,,,FIP RPS 직접보조금 넷미터링,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=직접 · 근거=원천 자체 분류. 원문 항목명이 전원을 특정(FIP RPS 직접보조금 넷미터링). 매핑 결과: 24 전력 통합 기술."",""기술코드_판단근거_유형"":""직접·원천 자체 분류"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/4/768-ttg.signed.pdf"",""속성1_레코드명"":""FIP RPS 직접보조금 넷미터링"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":""C-017 열거 유형 중 미도입분"",""속성2_레코드ID"":null,""속성3_값"":""미도입"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,신규 보완: FIP(발전차액프리미엄)·RPS(신재생공급의무화)·직접보조금 제도는 베트남에 도입되지 않음. 옥상태양광은 넷미터링(상계거래)이 아니라 자가소비 우선 + 잉여 20% 상한 판매 방식,,,,C-017.xlsx,1.2_entity(레코드형),49,
C-017,"재생에너지 투자 인센티브[인센티브 유형(FIT/FIP/RPS/세제/보조금/넷미터링), 대상 기술(태양광/풍력/수력/바이오), 시행 기관, 시행 연도, 상태]; 인센티브 조건[가격, 기간, 용량]",entity,v124-c-017-entity-00010,C-017_incentive_status_vanban_chinhphu,VNM,,,,,,,,,인센티브 유형,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 인센티브 제도·권한 구조 등 전원 무관 항목. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=194743"",""속성1_레코드명"":""인센티브 유형"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":""FIT(발전차액지원제도), 종료 · 풍력 FIT 육상(39/2018) — 2021.11까지 COD 적용"",""속성2_레코드ID"":null,""속성3_값"":1928,""속성4_시점"":""2018"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,상태: 종료 · 시행기관: 총리/MOIT · 대상기술: 풍력 · 약 0.085 USD/kWh(LuatVietnam 환산치),,,,C-017.xlsx,1.2_entity(레코드형),54,
