element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00001,E-018_kr_company_entry,VNM,,,,,,,,,SK E&S (SK그룹),,,"{""companyName"":""SK E&S (SK그룹)"",""contact"":""호치민 사무소 +84-28-3822-0300 / www.skens.com"",""field_8440b85d"":""1999 설립 / 2020 진출"",""field_a2123512"":""RE(C&I 옥상태양광)·LNG 터미널·그린수소"",""field_aea118f0"":""현지 RE 플랫폼 지분 M&A(SolarESC 49% 인수) 및 옥상태양광 JV"",""sourceUrl"":""https://www.skens.com"",""기술코드_근거문구"":""CTIS-01 태양광 기술 (직접) — C&I 옥상태양광 131MW 포트폴리오 인수"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""좌표 미확보 — 사업지 지명 미명시"",""진출_상태"":""존치""}",M01,"T&T그룹과 그린수소·LNG 발전 JV 플랫폼. 현지조사 신규 확보. 출처: 현지조사(Field Survey Items_vIDGcmt_260408_v2.0, 현지 컨설턴트)",각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),25,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00002,E-018_kr_company_entry,VNM,,,,,,,,,한화솔루션/한화큐셀,,,"{""companyName"":""한화솔루션/한화큐셀"",""contact"":""한화솔루션 T. 02-410-7678 (본사: 서울 중구 청계천로 86 한화빌딩)\n\n한화큐셀 고객센터 1600-3400 / 문의 qcells.com/kr/get-support/contact-us"",""field_8440b85d"":""-"",""field_a2123512"":""RE(태양광)"",""field_aea118f0"":""미진출(확인)"",""sourceUrl"":""https://qcells.com/kr/get-support/factory"",""기술코드_근거문구"":""CTIS-01 태양광 기술 (직접) — 셀·모듈 제조 역량\n※베트남 생산·사업 실적 미확보"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""좌표 미확보 — 미진출(확인) — 대상 아님"",""진출_상태"":""존치""}",M03,한화큐셀 공식 공장 목록에 베트남 없음 — 베트남 생산·사업 실적 미확보로 확인. 집계 제외 확정. 근거: 기업 공식 사이트,각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),23,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00003,E-018_kr_company_entry,VNM,,,,,,,,,LX인터내셔널 (LX International),20.883097,106.679038,"{""companyName"":""LX인터내셔널 (LX International)"",""contact"":""하노이 사무소 +84-24-3771-2000 / www.lxinternational.com"",""field_8440b85d"":""1953 설립 / 2018 진출"",""field_a2123512"":""바이오매스 발전·옥상태양광·탄소크레딧"",""field_aea118f0"":""합작투자 및 프로젝트 지분투자, 오프그리드 C&I 태양광 전력공급계약"",""sourceUrl"":""https://www.lxinternational.com"",""기술코드_근거문구"":""CTIS-01 태양광 기술 / CTIS-08 바이오에너지 기술 — 바이오매스 발전(바이오에너지) 및 오프그리드 C&I 태양광 전력공급(태양광)"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(시·성) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,"하이퐁 LG 클러스터 공장(LG전자·LG디스플레이 산단) 옥상태양광. 현지조사 신규 확보. 출처: 현지조사(Field Survey Items_vIDGcmt_260408_v2.0, 현지 컨설턴트)",각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),26,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00004,E-018_kr_company_entry,VNM,,,,,,,,,CS Wind Vietnam,,,"{""companyName"":""CS Wind Vietnam"",""contact"":""베트남 공장 T. +84-64-392-1612 / Phu My Industrial Zone No.1, Tan Thanh District, Baria-Vungtau Province\n모회사 CS Wind Corporation T. +82-2-6480-1800 (서울 강남구 언주로 723)"",""field_8440b85d"":""2003-12-31"",""field_a2123512"":""제조(풍력)"",""field_aea118f0"":""현지법인"",""sourceUrl"":""http://www.cswind.com/eng_m/?page=company%7Clocation%7Ccswind_vietnam"",""기술코드_근거문구"":""CTIS-03 풍력 기술 (직접) — 풍력 타워 제조, 베트남 풍력 공급망 핵심"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""좌표 미확보 — 레코드에 공장 소재지 미기재"",""진출_상태"":""존치""}",M01,풍력 타워 생산거점 운영 — 베트남 풍력 공급망 핵심. 주요 생산품: 풍력타워·플랫폼·도어프레임·해상운송 고정구·오일가스 파이프·트랜지션 피스. 근거: 기업 공식 사이트,각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),21,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00005,E-018_kr_company_entry,VNM,,,,,,,,,현대건설 (Hyundai E&C),,,"{""companyName"":""현대건설 (Hyundai E&C)"",""contact"":""하노이 사무소 +84-24-3933-2000 / www.hdec.kr"",""field_8440b85d"":""1947 설립 / 1996 진출"",""field_a2123512"":""해상풍력 BoP·복합 토목 인프라·해저 연계케이블"",""field_aea118f0"":""EPC 계약자 및 프로젝트 공동개발"",""sourceUrl"":""https://www.hdec.kr"",""기술코드_근거문구"":""CTIS-03 풍력 기술 (직접) — 해상풍력 BoP·해저 케이블"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""좌표 미확보 — 입찰 협력 단계 — 사업지 미명시"",""진출_상태"":""존치""}",M01,"해외 개발사와 해상풍력 EPC 입찰 협력. 현지조사 신규 확보. 출처: 현지조사(Field Survey Items_vIDGcmt_260408_v2.0, 현지 컨설턴트)",각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),27,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00006,E-018_kr_company_entry,VNM,,,,,,,,,LS일렉트릭 (LS Electric),21.178138,106.070987,"{""companyName"":""LS일렉트릭 (LS Electric)"",""contact"":""T. 84.024.6275.8055/ F.84.024.6275.8056"",""field_8440b85d"":""1997설립/2022이전"",""field_a2123512"":""에너지효율(전력기기·배전반)"",""field_aea118f0"":""법인(제조공장, Bac Ninh)"",""sourceUrl"":""https://www.ls-electric.com.vn/en/about-us/company-overview/"",""기술코드_근거문구"":""CTIS-17 산업효율 기술 / CTIS-24 전력 통합 기술 — AI 기반 통합 전력솔루션·스마트그리드 기기(전력 통합) 및 산업단지·데이터센터 전력인프라(산업효율)"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(시·성) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,중·저압 산업용 배전기기 제조,각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),5,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00007,E-018_kr_company_entry,VNM,,,,,,,,,부강테크 (BKT),21.028333,105.854041,"{""companyName"":""부강테크 (BKT)"",""contact"":""T. 070.5050.5527 I F. 070.5050.5566 I W. bkt@bkt21.co.kr"",""field_8440b85d"":""2014"",""field_a2123512"":""수처리(산업폐수·하수)"",""field_aea118f0"":""법인(BKT Vietnam, 하노이 제조법인)"",""sourceUrl"":""https://www.bkt21.com/"",""기술코드_근거문구"":""CTIS-32 물 부문 기술 — 산업폐수·하수처리 설비 공급이 진출 사업 내용"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(시·성) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,하노이 소재 제조허브 법인,각 기업 공식 웹사이트 및 언론 보도(용역사 취합),,,E-018.xlsx,1.2_entity(레코드형),4,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00008,E-018_kr_company_entry_media,VNM,,,,,,,,,삼성물산,10.737613,106.945134,"{""companyName"":""삼성물산"",""contact"":""T. 02-2145-5114 (건설부문)\n본사: 서울 강동구 상일로6길 26\n베트남: Samsung C&T Corporation Vietnam Co.,Ltd — 23F Keangnam Hanoi Landmark Tower, Pham Hung St., Nam Tu Liem, Hanoi / T. +84-24-3941-3511 / F. +84-24-3941-3516"",""field_8440b85d"":""2022~2025 / 2025-06"",""field_a2123512"":""전력(LNG)/태양광"",""field_aea118f0"":""프로젝트(EPC·개발)"",""sourceUrl"":""https://www.g-enews.com/article/Global-Biz/2025/08/20250820094210199fbbec65dfb_1"",""기술코드_근거문구"":""CTIS-01 태양광 기술 / CTIS-16 발전효율 기술 — 수상태양광 864MW(태양광) 및 3·4호기 LNG 복합화력 EPC(발전효율)"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(구·읍·방) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,"① 년짝 3·4호기 LNG 복합화력 EPC 약 6,000억원(년짝3 2025-12 상업가동) ② 수상태양광 864MW(KN홀딩스 협력, DPPA 기반) 근거: 언론 보도",,,,E-018.xlsx,1.2_entity(레코드형),12,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00009,E-018_kr_company_entry_media,VNM,,,,,,,,,한국전력공사(KEPCO),19.450791,105.780824,"{""companyName"":""한국전력공사(KEPCO)"",""contact"":""T. 061-345-3114 (주간) / 061-345-3203 (야간) / 고객센터 123\n본사: 나주시 전력로 55\n해외원전사업본부 산하 해외사업개발처·해외사업운영처·해외발전엔지니어링처 등 존재,"",""field_8440b85d"":""2022 / 2025 / 2026"",""field_a2123512"":""전력(화력·원전)"",""field_aea118f0"":""프로젝트(지분 50%)·MOU"",""sourceUrl"":""https://www.insidevina.com/news/articleView.html?idxno=21235"",""기술코드_근거문구"":""CTIS-11 원자력 기술 (직접) — PVN 원전개발·인력양성 MOU 2건"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(구·읍·방) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,"응이손2 석탄화력 지분 50%(2022-07 상업운전). PVN과 원전개발 MOU(2026-04-22), 원전인력양성 MOU(2025-08-11) 근거: 언론 보도",,,,E-018.xlsx,1.2_entity(레코드형),13,VNM-V124-PUBLIC-RELEASE-2026-08-27
E-018,"국내 기업 개도국 진출[기업명, 진출국, 업종(RE/에너지효율/폐기물/수처리), 진출 형태(법인/지사/프로젝트), 설립연도, 연락처, 38대 기후기술 매칭]",entity,v124-e-018-entity-00010,E-018_kr_company_entry_media,VNM,,,,,,,,,SK에코플랜트,21.178138,106.070987,"{""companyName"":""SK에코플랜트"",""contact"":""T. 02-3700-7114 / F. 02-3700-8190\n본사: 서울 종로구 율곡로2길 19 (수송스퀘어)"",""field_8440b85d"":""2023"",""field_a2123512"":""폐기물"",""field_aea118f0"":""프로젝트·MOU"",""sourceUrl"":""https://theguru.co.kr/news/article.html?no=58492"",""기술코드_근거문구"":""CTIS-15 폐자원 기술 (직접) — 박닌 소각장 AI 소각로, 산업폐기물 수거·처리·재활용"",""기술코드_판단근거_유형"":""사업 역추적"",""수집_기준_절차"":""사용 원천: 한국에너지기술평가원(KETEP) 등재분 및 각 기업 공식 누리집 / 확인 항목: 기업명·업종·진출형태·설립연도·연락처·진출 상태 / 기후기술코드: 원천이 표기한 업종 기준 / 좌표: OpenStreetMap Nominatim 지오코딩(ODbL 1.0) / 기준 시점: 1997~2026년 진출분, 2026-08-14 접속 기준"",""좌표_정밀도_출처"":""행정구역(시·성) 중심점 — 조회기준: 사업지(레코드 명시) / OpenStreetMap(Nominatim) 지오코딩, ODbL 1.0"",""진출_상태"":""존치""}",,"박닌 소각장(일 180톤) AI 소각로 솔루션 협약(2023-03), 흥옌성과 산업폐기물 협력 논의(2023-08) 근거: 언론 보도",,,,E-018.xlsx,1.2_entity(레코드형),15,VNM-V124-PUBLIC-RELEASE-2026-08-27
