element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00001,C-006_authorization_body_a6partnership,VNM,,,,,,,,,Article 6 Implementation Partnership 현황,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://a6partnership.org/a6-implementation-status/current-developments-in-bilateral-cooperation-and-article-6-4-mechanism"",""속성1_레코드명"":""Article 6 Implementation Partnership 현황"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""A6 Partnership"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,PACM 전 세계 등록 건수 교차 확인(국가별 내역 미제공),,,,C-006.xlsx,1.2_entity(레코드형),10,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00002,C-006_authorization_body_baochinhphu,VNM,,,,,,,,,Decree 112/2026/NĐ-CP(베트남 정부 공보),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/quy-dinh-ve-trao-doi-chuyen-giao-ket-qua-giam-nhe-phat-thai-khi-nha-kinh-va-tin-chi-cac-bon-102260402150338417.htm"",""속성1_레코드명"":""Decree 112/2026/NĐ-CP(베트남 정부 공보)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Chính phủ VN"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,공포일·시행일·MAE 소관 근거,,,,C-006.xlsx,1.2_entity(레코드형),12,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00003,C-006_authorization_body_baochinhphu,VNM,,,,,,,,,승인 기관 체계 MAE,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://baochinhphu.vn/quy-dinh-ve-trao-doi-chuyen-giao-ket-qua-giam-nhe-phat-thai-khi-nha-kinh-va-tin-chi-cac-bon-102260402150338417.htm"",""속성1_레코드명"":""승인 기관 체계 MAE"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""MAE"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"국제 이전 시 상응하는 배출량을 국가 인벤토리에 가산하는 상응조정 실행 주체. 부문 소관부처 의견을 종합하고, 공공투자사업 크레딧 매각은 사전 협의 대상",,,,C-006.xlsx,1.2_entity(레코드형),11,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00004,C-006_authorization_body_vanban_chinhphu,VNM,,,,,,,,,Decision 232/QD-TTg 관련 뉴스,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=212592"",""속성1_레코드명"":""Decision 232/QD-TTg 관련 뉴스"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""ICAP"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,탄소시장 로드맵·파일럿 ETS 승인,,,,C-006.xlsx,1.2_entity(레코드형),16,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00005,C-006_authorization_body_vanban_chinhphu,VNM,,,,,,,,,Decree 119/2025/ND-CP(영문역),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=213875"",""속성1_레코드명"":""Decree 119/2025/ND-CP(영문역)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""LuatVietnam"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,국내 이행 법적근거,,,,C-006.xlsx,1.2_entity(레코드형),15,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00006,C-006_authorization_body_vanban_chinhphu,VNM,,,,,,,,,Decree 112/2026/NĐ-CP(영문역),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=217414"",""속성1_레코드명"":""Decree 112/2026/NĐ-CP(영문역)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""LuatVietnam"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,승인서 발급·상응조정 조문 확인,,,,C-006.xlsx,1.2_entity(레코드형),14,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00007,C-006_authorization_body_vanban_chinhphu,VNM,,,,,,,,,"승인 기관 체계 MAE (Ministry of Agriculture and Environment, 농업환경부)",,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=217414"",""속성1_레코드명"":""승인 기관 체계 MAE (Ministry of Agriculture and Environment, 농업환경부)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""MAE"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"MAE가 상응조정(CA)을 수반하는 국제 이전 승인서(letter of authorization / văn bản chấp thuận chuyển giao quốc tế)를 발급. PACM 국가지정기구(DNA)는 기후변화국(Department of Climate Change)으로, C-006_article_6_4_pacm_designated_national_authority 행에 별도 수록.",,,,C-006.xlsx,1.2_entity(레코드형),13,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00008,C-006_authorization_body_vanban_chinhphu_2,VNM,,,,,,,,,Decree 29/2026/NĐ-CP(베트남 정부 공보),,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=216694"",""속성1_레코드명"":""Decree 29/2026/NĐ-CP(베트남 정부 공보)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""Chính phủ VN"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,"공포·시행일자, HNX·VSDC·MAE·MoF 역할 근거",,,,C-006.xlsx,1.2_entity(레코드형),19,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00009,C-006_authorization_body_vanban_chinhphu_2,VNM,,,,,,,,,승인 기관 체계 MAE MTI 역할분담,,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=216694"",""속성1_레코드명"":""승인 기관 체계 MAE MTI 역할분담"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":null,""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",M03,"[M03·구조적 부존] 시행령 119/2025·29/2026 전수 확인 결과 산업무역부(MTI, Bộ Công Thương)에 배정된 소관은 존재하지 않음. 농업환경부(MAE)의 상대 부처는 재무부(MoF, Bộ Tài chính)이며 시행령 29/2026에서 거래 모니터링 지침·금융 감독을 담당함. 원본 자료의 「MAE/MTI」 병기는 재무부의 오기로 판단되나, 확정 정정 여부는 확인 요청 대상으로 남겨 둠.",,,,C-006.xlsx,1.2_entity(레코드형),17,
C-006,"ITMO 양자 협정[체결국, 체결 일자, 대상 부문, 대상 기술, 승인 기관(Authorization Body)]; 파리협정 제6.2조/제6.4조 이행 체계[ITMO 이전 실적, 상응조정(Corresponding Adjustment) 체계 구축 여부, 국가 레지스트리 존재 여부, UNFCCC 연동 상태]",entity,v124-c-006-entity-00010,C-006_authorization_body_vanban_chinhphu_2,VNM,,,,,,,,,"승인 기관 체계 MoF (Ministry of Finance, 재무부)",,,"{""기술코드_근거문구"":""[기후기술코드] 38대 기후기술 분류체계 기준. 관계유형=미부여 · 근거=원천 자체 분류. 해당 지표의 메타 기후기술코드가 「범용」으로, 개별 레코드에 특정 기술이 성립하지 않음. 매핑 결과: 범용(특정 기후기술을 지목하지 않는 배경 데이터, tech_id 공란)."",""기술코드_판단근거_유형"":""미매핑(범용)"",""속성10_건수"":null,""속성11_발행량_tCO2e"":null,""속성12_소각량_tCO2e"":null,""속성13_배분량_tCO2e"":null,""속성14_연간예상감축_tCO2e"":null,""속성15_빈티지_연도"":null,""속성16_발행일"":null,""속성17_크레딧기간"":null,""속성18_업종"":null,""속성19_원문URL"":""https://vanban.chinhphu.vn/?pageid=27160&docid=216694"",""속성1_레코드명"":""승인 기관 체계 MoF (Ministry of Finance, 재무부)"",""속성20_지역_원문"":null,""속성21_지역_현행"":null,""속성22_행정코드P_code"":null,""속성23_설명"":null,""속성2_레코드ID"":null,""속성3_값"":""MoF"",""속성4_시점"":""2026"",""속성5_등록표준_출처"":null,""속성6_분류"":null,""속성7_상태"":null,""속성8_사업자_기관"":null,""속성9_방법론"":null}",,거래 모니터링 지침 제공 및 광범위한 금융 감독 담당. 산하 국가증권위원회(SSC)가 거래소 개설 준비를 주관,,,,C-006.xlsx,1.2_entity(레코드형),18,
