element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00001,D-016_ministry_local_project_registry,VNM,,,,,,,,,에너지개발협력기획_베트남 지붕 설치형 태양광 발전설비 구축 사전기획,,,"{""38대_기후기술"":""1 태양광 기술"",""CRS번호"":""2019162896"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""키워드 · 사업명 '태양광'"",""기준연도"":null,""대표금액"":21459,""레코드구분"":""개별"",""명칭"":""에너지개발협력기획_베트남 지붕 설치형 태양광 발전설비 구축 사전기획"",""보고기관"":""산업통상자원부"",""보고연도"":""2019~2019(1개 연도행 합산)"",""분야_DAC"":""전력생산, 재생가능 자원사용 - 복합 기술(23210)"",""사업기간"":""2019-05-01~2019-12-31"",""사업번호"":""201918066167"",""상태"":""완료"",""시행기관"":""한국산업기술진흥원"",""약정액_합계"":""21,459 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""21,459 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),219,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00002,D-016_ministry_local_project_registry,VNM,,,,,,,,,신남방국 선박(어선) 폐기물 저감 사업,,,"{""38대_기후기술"":""15 폐자원 기술"",""CRS번호"":""2023000505"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""키워드 · 사업명 '폐기물'"",""기준연도"":null,""대표금액"":1148536,""레코드구분"":""개별"",""명칭"":""신남방국 선박(어선) 폐기물 저감 사업"",""보고기관"":""해양수산부"",""보고연도"":""2023~2023(1개 연도행 합산)"",""분야_DAC"":""환경정책 및 행정관리(41010)"",""사업기간"":""2023-04-01~2023-12-31"",""사업번호"":""1192000_2023_017"",""상태"":""완료"",""시행기관"":""세계해사기구"",""약정액_합계"":""1,148,536 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""1,148,536 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),51,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00003,D-016_ministry_local_project_registry,VNM,,,,,,,,,국제기구 협력사업(ADB공동 동남아시아 에너지효율향상 지원),,,"{""38대_기후기술"":""17 산업효율 기술"",""CRS번호"":""2021000716"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류 · DAC 23183 에너지 보존 및 수요 효율성"",""기준연도"":null,""대표금액"":1631342,""레코드구분"":""개별"",""명칭"":""국제기구 협력사업(ADB공동 동남아시아 에너지효율향상 지원)"",""보고기관"":""산업통상자원부"",""보고연도"":""2021~2022(2개 연도행 합산)"",""분야_DAC"":""에너지 보존 및 수요 효율성(23183)"",""사업기간"":""2021-01-01~2025-12-31"",""사업번호"":""1450000_2021_053"",""상태"":""완료"",""시행기관"":""아시아개발은행"",""약정액_합계"":""1,631,342 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""442,373 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),43,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00004,D-016_ministry_local_project_registry,VNM,,,,,,,,,(21/22 KSP) 베트남 하노이 도시철도 분야 PPP 사업 추진 전략,,,"{""38대_기후기술"":""18 수송효율 기술"",""CRS번호"":""2022000081"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류+사업명 · DAC 21030 중 저탄소 수송 · 사업명 '도시철도'"",""기준연도"":null,""대표금액"":null,""레코드구분"":""개별"",""명칭"":""(21/22 KSP) 베트남 하노이 도시철도 분야 PPP 사업 추진 전략"",""보고기관"":""기획재정부"",""보고연도"":""2022~2022(1개 연도행 합산)"",""분야_DAC"":""철도운송(21030)"",""사업기간"":""2021-07-30~2022-11-30"",""사업번호"":""GRP_0000194099"",""상태"":""완료"",""시행기관"":""한국수출입은행"",""약정액_합계"":""0 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""0 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),235,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00005,D-016_ministry_local_project_registry,VNM,,,,,,,,,(베트남) 까오방 마을 상수도 구축 사업,,,"{""38대_기후기술"":""32 물 부문 기술"",""CRS번호"":""2018127637"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""지자체"",""기술매핑_근거"":""원천분류 · DAC 14020 식수개발 및 위생처리시설(플랜트 시설 등)에 포함되"",""기준연도"":null,""대표금액"":90894,""레코드구분"":""개별"",""명칭"":""(베트남) 까오방 마을 상수도 구축 사업"",""보고기관"":""지방자치단체(경기도)"",""보고연도"":""2018~2018(1개 연도행 합산)"",""분야_DAC"":""식수개발 및 위생처리시설(플랜트 시설 등)에 포함되지 않는 기타(14020)"",""사업기간"":""2018-05-01~2019-01-31"",""사업번호"":""201811304170"",""상태"":""완료"",""시행기관"":""원천 미기재"",""약정액_합계"":""90,894 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""90,894 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),173,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00006,D-016_ministry_local_project_registry,VNM,,,,,,,,,"2019년 개도국과학기술지원사업(글로벌문제해결지원, 舊 적정과학기술지원)",,,"{""38대_기후기술"":""32 물 부문 기술"",""CRS번호"":""2019162809"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류 · DAC 14081 식수공급 및 위생처리 부문교육"",""기준연도"":null,""대표금액"":429076,""레코드구분"":""개별"",""명칭"":""2019년 개도국과학기술지원사업(글로벌문제해결지원, 舊 적정과학기술지원)"",""보고기관"":""과학기술정보통신부"",""보고연도"":""2019~2019(1개 연도행 합산)"",""분야_DAC"":""식수공급 및 위생처리 부문교육(14081)"",""사업기간"":""2019-01-01~2019-12-31"",""사업번호"":""201919166122"",""상태"":""완료"",""시행기관"":""한국연구재단"",""약정액_합계"":""429,076 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""429,076 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),94,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00007,D-016_ministry_local_project_registry,VNM,,,,,,,,,"글로벌문제 해결거점 (베트남, SDG 6 해결을 위한 물 및 위생 적정기술 센터)",,,"{""38대_기후기술"":""32 물 부문 기술"",""CRS번호"":""2020000363"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류 · DAC 14081 식수공급 및 위생처리 부문교육"",""기준연도"":null,""대표금액"":1694732,""레코드구분"":""개별"",""명칭"":""글로벌문제 해결거점 (베트남, SDG 6 해결을 위한 물 및 위생 적정기술 센터)"",""보고기관"":""과학기술정보통신부"",""보고연도"":""2020~2020(1개 연도행 합산)"",""분야_DAC"":""식수공급 및 위생처리 부문교육(14081)"",""사업기간"":""2018-02-01~2021-12-31"",""사업번호"":""201718100259_006"",""상태"":""완료"",""시행기관"":""한국연구재단"",""약정액_합계"":""1,694,732 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""1,271,049 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),41,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00008,D-016_ministry_local_project_registry,VNM,,,,,,,,,"글로벌문제해결거점(베트남, SDG 6 해결을 위한 물 및 위생 적정기술 센터)",,,"{""38대_기후기술"":""32 물 부문 기술"",""CRS번호"":""2021000300"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류 · DAC 14081 식수공급 및 위생처리 부문교육"",""기준연도"":null,""대표금액"":null,""레코드구분"":""개별"",""명칭"":""글로벌문제해결거점(베트남, SDG 6 해결을 위한 물 및 위생 적정기술 센터)"",""보고기관"":""과학기술정보통신부"",""보고연도"":""2021~2021(1개 연도행 합산)"",""분야_DAC"":""식수공급 및 위생처리 부문교육(14081)"",""사업기간"":""2018-02-01~2021-12-31"",""사업번호"":""1721000_2019_018"",""상태"":""완료"",""시행기관"":""한국연구재단"",""약정액_합계"":""0 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""436,889 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),232,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00009,D-016_ministry_local_project_registry,VNM,,,,,,,,,베트남 라오까이성 조리용 스토브를 활용한 온수 시스템 개발사업,,,"{""38대_기후기술"":""32 물 부문 기술"",""CRS번호"":""2022000386"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""원천분류 · DAC 14030 기초식수공급 및 기초위생에 포함되지 않는 기타"",""기준연도"":null,""대표금액"":241597,""레코드구분"":""개별"",""명칭"":""베트남 라오까이성 조리용 스토브를 활용한 온수 시스템 개발사업"",""보고기관"":""특허청"",""보고연도"":""2022~2022(1개 연도행 합산)"",""분야_DAC"":""기초식수공급 및 기초위생에 포함되지 않는 기타(14030)"",""사업기간"":""2022-01-11~2022-12-16"",""사업번호"":""1430000_2022_002"",""상태"":""완료"",""시행기관"":""특허청"",""약정액_합계"":""241,597 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""241,597 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),128,
D-016,"지자체·정부부처 프로젝트[사업명, 수원국, 시행기관(부처/지자체명), 사업 유형, 사업 기간, 사업비, 분야]",entity,v124-d-016-entity-00010,D-016_ministry_local_project_registry,VNM,,,,,,,,,베트남 기상재해 감시시스템 현대화 사업,,,"{""38대_기후기술"":""33 국토연안 부문 기술"",""CRS번호"":""2014002042"",""Rio_Marker"":""태깅 없음"",""구분태그"":null,""기관유형"":""정부부처(중앙행정기관)"",""기술매핑_근거"":""키워드 · 사업명 '재해'"",""기준연도"":null,""대표금액"":474806,""레코드구분"":""개별"",""명칭"":""베트남 기상재해 감시시스템 현대화 사업"",""보고기관"":""기상청"",""보고연도"":""2014~2014(1개 연도행 합산)"",""분야_DAC"":""다부문 원조(43010)"",""사업기간"":""2014-01-01~2016-12-31"",""사업번호"":""20141240029"",""상태"":""완료"",""시행기관"":""기상청"",""약정액_합계"":""474,806 USD"",""원조유형"":""프로젝트 원조"",""원지표ID"":null,""자금형태"":""무상, 출연(분담금 포함)"",""지출액_합계"":""474,806 USD"",""참고"":null}",,,국무조정실 ODA Korea 통합 통계(OECD CRS 보고 원자료) — 한국수출입은행(EDCF)·한국국제협력단(KOICA)·정부부처·지방자치단체 제출분,https://stats.odakorea.go.kr/portal/oda/spot/statistics,공공누리 제1유형(출처표시),D-016.xlsx,1.2_entity(레코드형),84,
