element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-3-7247db380bd1e302,C-015_policy_document_source_link_amendment_pdp8,VNM,2025,768/QĐ-TTg,URL,,,,,,"베트남 정부 파일서버 서명원문. 본문 24p + 부록 I·II(pl1-2.pdf)·III(pl3-.pdf·pl3-tiep.pdf), raw 폴더 보유. 원안 500/QĐ-TTg 대체",베트남 정부 공보 / 산업무역부(MOIT),https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/4/768-ttg.signed.pdf,베트남 정부 공보 이용약관,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),3,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-4-f3f21dd7af3ce84f,C-015_policy_document_source_link_amendment_pdp8_2025,VNM,2025,vanban.chinhphu.vn,URL,,,,,,서명원문 PDF 게시 위치,베트남 정부 공보 / 산업무역부(MOIT),https://vanban.chinhphu.vn/?pageid=27160&docid=213388,베트남 정부 공보 이용약관,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),4,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-5-0116e35d77175ddd,C-015_policy_document_source_link_institute_an_pdp8,VNM,2023,500/QĐ-TTg,URL,,,,,,"공포 2023-05-15 · 서명 Trần Hồng Hà. 2030 태양광 12,836MW·총설비 150,489MW 등 구 목표치를 담고 있으며 개정 768/QĐ-TTg(2025-04)로 대체됨.",베트남 정부 공보(vanban.chinhphu.vn),https://datafiles.chinhphu.vn/cpp/files/vbpq/2023/5/500-ttg.signed.pdf,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),5,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-6-71be5bd6bb066054,C-015_policy_document_source_link_solar_fit_primary,VNM,2017,11/2017/QĐ-TTg,URL,,,,,,공포 2017-04-11 · 시행 2017-06-01 · 서명 Nguyễn Xuân Phúc. Decision 02/2019/QĐ-TTg로 일부 개정 후 Decision 13/2020/QĐ-TTg로 대체. 2019-06 이후 COD 사업에는 미적용.,베트남 정부 공보(vanban.chinhphu.vn),https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/11.signed.pdf,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),6,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-7-2e39c2cb9f56c9a0,C-015_policy_document_source_link_solar_fit_secondary,VNM,2020,13/2020/QĐ-TTg,URL,,,,,,공포 2020-04-06 · 시행 2020-05-22 · 서명 Trịnh Đình Dũng. 선행 Decision 11/2017/QĐ-TTg 대체. 2021-01 이후 신규 COD 사업에는 미적용.,베트남 정부 공보(vanban.chinhphu.vn),https://datafiles.chinhphu.vn/cpp/files/vbpq/2020/04/13.signed.pdf,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),7,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-8-9d4e7f04ac0540ca,C-015_policy_document_source_link_wind_fit,VNM,2018,39/2018/QĐ-TTg,URL,,,,,,공포 2018-09-10 · 시행 2018-11-01 · 서명 Nguyễn Xuân Phúc. Decision 37/2011/QĐ-TTg의 개정령이며 육상·해상 풍력에 공통 적용. 2021-11 이후 신규 COD 사업에는 미적용.,베트남 정부 공보(vanban.chinhphu.vn),https://datafiles.chinhphu.vn/cpp/files/vbpq/2018/09/39-2018-qd-ttg.signed.pdf,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),8,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-9-790f1fd607b77afd,C-015_policy_document_source_link_transition_gi_generation_price,VNM,2023,21/QĐ-BCT,URL,,,,,,공포 2023-01-07. 전환기(FIT 종료~경쟁입찰 시행 전) 태양광·풍력 발전가격 상한(khung giá phát điện) 결정. 산업무역부 장관의 개별 결정이며 협상 상한가 제도로 운용됨.,베트남 산업무역부 전력·재생에너지국(EREA),http://www.erea.gov.vn/d6/vi-VN/news/Ban-hanh-Quyet-dinh-so-21QD-BCT-khung-gia-phat-dien-nha-may-dien-mat-troi-dien-gio-chuyen-tiep-6-192-166,베트남 정부기관 공개정보 — 출처 표기 조건,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),9,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-10-523017a24f11084f,C-015_policy_document_source_link_dppa,VNM,2025,57/2025/NĐ-CP,URL,,,,,,공포·시행 2025-03-03 · 서명 Bùi Thanh Sơn. 선행 Decree 80/2024/NĐ-CP 폐지(제31조 제2항). Decree 243/2026/NĐ-CP(2026-06-26)로 다수 조항이 개정되어 현행 판단 시 개정령을 함께 확인해야 함. ※ 공보 페이지의 「Ngày có hiệu lực」가 03-03-2024로 표기되어 있으나 본문 제31조 제1항이 공포일 시행을 규정하므로 공보 표기의 연도 오기임.,베트남 정부 공보(vanban.chinhphu.vn),https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/3/57-nd.signed.pdf,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),10,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-11-a0fdede49c1f7a0a,C-015_policy_document_source_link_electricity_law,VNM,2024,61/2024/QH15,URL,,,,,,공포 2024-11-30 · 시행 2025-02-01. 舊 28/2004/QH11 대체. 9장 81개조. 제10조 제5항이 PDP8 태양광 목표 제외 대상을 규정. 하위 시행령으로 57/2025(DPPA)·58/2025(재생에너지 개발)·61/2025(전력사업 허가)가 있음.,베트남 정부 공보(congbao.chinhphu.vn),https://congbao.chinhphu.vn/van-ban/luat-so-61-2024-qh15-43586.htm,베트남 법령 원문 — 지식재산법 제15조상 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),11,
C-015,상기 문서들의 원본 링크,observation,vnm-v121-c-015-obs-16-6cb9ce2239a78b3d,C-015_policy_document_source_link_moit,VNM,—,moit.gov.vn,URL,,,,,,경쟁입찰 라운드 일정 확인처,베트남 정부 공보 / 산업무역부(MOIT),https://moit.gov.vn/,베트남 지식재산법 제15조 — 법률규범문서 저작권 비보호,C-015_재생에너지 법제도 원본 링크.xlsx,1.1_observation(측정값),16,
