element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00001,B-043_coal_production_eia,VNM,1980,1980,1980,,,,5199.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),146,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00002,B-043_coal_production_eia,VNM,1981,1981,1981,,,,5999.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),147,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00003,B-043_coal_production_eia,VNM,1982,1982,1982,,,,6279.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),148,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00004,B-043_coal_production_eia,VNM,1983,1983,1983,,,,6299.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),149,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00005,B-043_coal_production_eia,VNM,1984,1984,1984,,,,4999.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),150,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00006,B-043_coal_production_eia,VNM,1985,1985,1985,,,,5593.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),151,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00007,B-043_coal_production_eia,VNM,1986,1986,1986,,,,6121.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),152,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00008,B-043_coal_production_eia,VNM,1987,1987,1987,,,,6331.992,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),153,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00009,B-043_coal_production_eia,VNM,1988,1988,1988,,,,6058.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),154,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00010,B-043_coal_production_eia,VNM,1989,1989,1989,,,,5135.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),155,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00011,B-043_coal_production_eia,VNM,1990,1990,1990,,,,4626.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),156,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00012,B-043_coal_production_eia,VNM,1991,1991,1991,,,,5203.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),157,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00013,B-043_coal_production_eia,VNM,1992,1992,1992,,,,5231.994,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),158,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00014,B-043_coal_production_eia,VNM,1993,1993,1993,,,,5574.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),159,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00015,B-043_coal_production_eia,VNM,1994,1994,1994,,,,6156.993,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),160,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00016,B-043_coal_production_eia,VNM,1995,1995,1995,,,,8349.99,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),161,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00017,B-043_coal_production_eia,VNM,1996,1996,1996,,,,9822.988,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),162,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00018,B-043_coal_production_eia,VNM,1997,1997,1997,,,,11387.986,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),163,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00019,B-043_coal_production_eia,VNM,1998,1998,1998,,,,11671.986,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),164,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00020,B-043_coal_production_eia,VNM,1999,1999,1999,,,,9628.989,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),165,
B-043,"화석연료 자원량[석탄, 석유, LNG 등]",observation,v124-b-043-obs-00021,B-043_coal_production_eia,VNM,2000,2000,2000,,,,11608.986,1000 t,,,,,,"[실적치] · EIA Coal production, Vietnam — 1000 metric tons",U.S. EIA International Energy Statistics (Bulk File INTL.txt),https://www.eia.gov/opendata/bulkfiles.php,Public Domain (U.S. Government Work),B-043.xlsx,1.1_observation(측정값),166,
