element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-3-57941b5c4886100b,C-004_submission_history_legal_role_unfccc_lt_leds,VNM,2026(확인시점),미제출,—,,,,,,2026-07-21 기준 UNFCCC 장기전략 포털 80개 당사국 목록에 부재. Climate Action Tracker도 미제출로 확인,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://unfccc.int/process/the-paris-agreement/long-term-strategies,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),3,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-4-a11cd01be8f49645,C-004_submission_history_legal_role_domestic_status_strategy,VNM,2022,2022.7.26,공포일,,,,,,"Decision No.896/QĐ-TTg, 총리(Prime Minister) 결정. UNFCCC 미제출이나 국내 법정 장기전략으로 기능",베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),4,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-5-8785db9ac7318ac4,C-004_submission_history_legal_role_approval_juche,VNM,2022,총리 결정(MONRE 발의),—,,,,,,천연자원환경부(MONRE) 장관 요청에 따라 총리(Prime Minister)가 승인,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),5,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-6-fe28dfda77a4378a,C-004_submission_history_legal_role_amendment_review_procedure,VNM,2022~,5년·10년 중간점검,—,,,,,,MONRE가 5년·10년 단위 중간결산 후 실제 상황에 따라 총리에 전략 개정 건의,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),6,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-7-1b63e9a1fc8bf5cd,C-004_net_zero_target_emission_net_zero_target_year,VNM,2050,2050,년,,,,,,"""Achieve net zero emission by 2050""(원문). economy-wide 목표",베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),7,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-8-89b212fc79efa3d6,C-004_net_zero_target_emission_peak_year,VNM,2035,2035,년,,,,,,"""emission peaks in 2035 and reduces rapidly""(원문)",베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),8,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-9-5d20ee5d440b437b,C-004_net_zero_target_emission_2030_total_emission_mitigation,VNM,2030,43.5,%,,,,,,NDC2022 조건부(국제지원 시) 목표 43.5%(403.7MtCO2e 감축)와 동일 수치로 정합,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),9,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-10-d560c13a3fd27b77,C-004_2030_by_sector_mitigation_energy,VNM,2030,457,MtCO2e,,,,,,BAU 대비 32.6% 감축,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),10,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-11-8cc1cdd2a6084b7d,C-004_2030_by_sector_mitigation_agriculture,VNM,2030,64,MtCO2e,,,,,,BAU 대비 43.0% 감축,베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),11,
C-004,"LT-LEDS[장기 배출 경로(BAU/감축/넷제로 시나리오별), 넷제로 목표 연도, 넷제로 목표 범위, 부문별 탈탄소 경로, 핵심 감축 기술 목록, 공정전환 전략, 탄소 흡수/제거 목표, 장기 투자 소요, 원본 링크]; 에너지 믹스 전망[RE, 화석, 원자력]",observation,vnm-v121-c-004-obs-12-fcc5a48d544f853b,C-004_2030_by_sector_mitigation_forest_land_use,VNM,2030,-95,MtCO2e(순),,,,,,"배출 70% 감축 + 흡수 20% 증대, 순배출·흡수 최소 -95Mt(음수=순흡수)",베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,https://faolex.fao.org/docs/pdf/vie212245.pdf,베트남 정부 공보 이용약관,C-004_LT-LEDS (장기 저탄소 발전 전략).xlsx,1.1_observation(측정값),12,
