element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00001,B-023_hydro_site,VNM,,,,,,,,,메콩델타 건기 유량 비중,9.80625,105.66875,"{""값"":10,""경계_좌표_파일"":""[공통]VNM_river_basins_8_HydroSHEDS.geojson"",""공간_단위"":""basin"",""기준연도"":2004,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""%"",""레코드_키"":""dry_season_share_delta_2004"",""위치_설명"":""8대 하천유역 — B-025 폴리곤 재사용"",""좌표_경계_산출근거"":""유역 경계는 B-025 에서 HydroSHEDS 흐름방향 격자로 산출한 8대 유역 폴리곤을 재사용하고, 대표좌표는 해당 유역의 내부 보장 대표점. 좌표계 EPSG:4326."",""지점_유역명"":""끄우롱(메콩 델타)"",""지표명"":""메콩델타 건기 유량 비중""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),14,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00002,B-023_hydro_site,VNM,,,,,,,,,메콩(Kratie) 건기·우기 유량비,12.483333,106.016667,"{""값"":16,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2004,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""비(倍)"",""레코드_키"":""flow_ratio_mekong_2004"",""위치_설명"":""메콩 본류 · 캄보디아 크라체 · MRC 상설 수문관측소. 메콩 본류 델타 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Kratie (Krâchéh)"",""지표명"":""메콩(Kratie) 건기·우기 유량비""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),4,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00003,B-023_hydro_site,VNM,,,,,,,,,건기 최저유량 — Kratie(메콩),12.483333,106.016667,"{""값"":2290,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2004,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""m³/s"",""레코드_키"":""dry_min_discharge_kratie_2004"",""위치_설명"":""메콩 본류 · 캄보디아 크라체 · MRC 상설 수문관측소. 메콩 본류 델타 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Kratie (Krâchéh)"",""지표명"":""건기 최저유량 — Kratie(메콩)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),9,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00004,B-023_hydro_site,VNM,,,,,,,,,우기 최고유량 — Sơn Tây(홍강),21.15,105.5,"{""값"":23000,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2010,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""m³/s"",""레코드_키"":""wet_max_discharge_son_tay_2010"",""위치_설명"":""홍강 본류 · 하노이 서부 · VNMC/MONRE 상설 수문관측소. 홍강 삼각주 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Sơn Tây"",""지표명"":""우기 최고유량 — Sơn Tây(홍강)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),12,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00005,B-023_hydro_site,VNM,,,,,,,,,홍강(Sơn Tây) 건기·우기 유량비,21.15,105.5,"{""값"":30,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2010,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""비(倍)"",""레코드_키"":""flow_ratio_redriver_2010"",""위치_설명"":""홍강 본류 · 하노이 서부 · VNMC/MONRE 상설 수문관측소. 홍강 삼각주 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Sơn Tây"",""지표명"":""홍강(Sơn Tây) 건기·우기 유량비""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),5,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00006,B-023_hydro_site,VNM,,,,,,,,,우기 최고유량 — Kratie(메콩),12.483333,106.016667,"{""값"":36700,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2004,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""m³/s"",""레코드_키"":""wet_max_discharge_kratie_2004"",""위치_설명"":""메콩 본류 · 캄보디아 크라체 · MRC 상설 수문관측소. 메콩 본류 델타 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Kratie (Krâchéh)"",""지표명"":""우기 최고유량 — Kratie(메콩)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),11,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00007,B-023_hydro_site,VNM,,,,,,,,,건기 최저유량 — Sơn Tây(홍강),21.15,105.5,"{""값"":700,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2010,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""m³/s"",""레코드_키"":""dry_min_discharge_son_tay_2010"",""위치_설명"":""홍강 본류 · 하노이 서부 · VNMC/MONRE 상설 수문관측소. 홍강 삼각주 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Sơn Tây"",""지표명"":""건기 최저유량 — Sơn Tây(홍강)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),10,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00008,B-023_hydro_site,VNM,,,,,,,,,홍강(Sơn Tây) 우기 유량 비중 (범위 하한),21.15,105.5,"{""값"":71,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2010,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""%"",""레코드_키"":""wet_season_share_redriver_min_2010"",""위치_설명"":""홍강 본류 · 하노이 서부 · VNMC/MONRE 상설 수문관측소. 홍강 삼각주 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Sơn Tây"",""지표명"":""홍강(Sơn Tây) 우기 유량 비중 (범위 하한)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),7,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00009,B-023_hydro_site,VNM,,,,,,,,,홍강(Sơn Tây) 우기 유량 비중 (범위 상한),21.15,105.5,"{""값"":79,""경계_좌표_파일"":null,""공간_단위"":""point"",""기준연도"":2010,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""%"",""레코드_키"":""wet_season_share_redriver_max_2010"",""위치_설명"":""홍강 본류 · 하노이 서부 · VNMC/MONRE 상설 수문관측소. 홍강 삼각주 진입 직전 기준지점"",""좌표_경계_산출근거"":""관측지점 좌표는 MRC·VNMC 수문관측소 공식 위치. 좌표계 EPSG:4326."",""지점_유역명"":""Sơn Tây"",""지표명"":""홍강(Sơn Tây) 우기 유량 비중 (범위 상한)""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),8,
B-023,건기/우기 유량 차이,entity,v124-b-023-entity-00010,B-023_hydro_site,VNM,,,,,,,,,메콩델타 우기 유량 비중,9.80625,105.66875,"{""값"":90,""경계_좌표_파일"":""[공통]VNM_river_basins_8_HydroSHEDS.geojson"",""공간_단위"":""basin"",""기준연도"":2009,""기후기술_연계_근거"":""간접 · 연구진 판단 — 건기·우기 유량 차이는 수자원 확보·물관리 기술의 도입 필요도를 결정하는 조건. 주 기술 32(물 부문), 부 기술 5(수력) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""단위"":""%"",""레코드_키"":""wet_season_share_delta_2009"",""위치_설명"":""8대 하천유역 — B-025 폴리곤 재사용"",""좌표_경계_산출근거"":""유역 경계는 B-025 에서 HydroSHEDS 흐름방향 격자로 산출한 8대 유역 폴리곤을 재사용하고, 대표좌표는 해당 유역의 내부 보장 대표점. 좌표계 EPSG:4326."",""지점_유역명"":""끄우롱(메콩 델타)"",""지표명"":""메콩델타 우기 유량 비중""}",,주 기술 32(물 부문) · 부 기술 5(수력) — tech_id에 ';'로 연결해 복수 기입(2026-08-28 발주처 지시).,,,,B-023.xlsx,1.2_entity(레코드형),6,
